given_word,real_syllabification,attempted_syllabification,lev_dist,true_syl_count,attempted_syl_count
decide,gos-sip-y,gos-sipy,1,3,2
westerner,gos-sip-y,gos-sipy,1,3,2
steeplejack,gos-sip-y,gos-sipy,1,3,2
maya,gos-sip-y,gos-sipy,1,3,2
age,gos-sip-y,gos-sipy,1,3,2
communicate,gos-sip-y,gos-sipy,1,3,2
aqueduct,gos-sip-y,gos-sipy,1,3,2
seaside,gos-sip-y,gos-sipy,1,3,2
harpoon,gos-sip-y,gos-sipy,1,3,2
bidden,gos-sip-y,gos-sipy,1,3,2
fellowship,gos-sip-y,gos-sipy,1,3,2
gutless,gos-sip-y,gos-sipy,1,3,2
categorically,gos-sip-y,gos-sipy,1,3,2
wallet,gos-sip-y,gos-sipy,1,3,2
weeny,gos-sip-y,gos-sipy,1,3,2
arachnoid,gos-sip-y,gos-sipy,1,3,2
convert,gos-sip-y,gos-sipy,1,3,2
inclusion,gos-sip-y,gos-sipy,1,3,2
incisive,gos-sip-y,gos-sipy,1,3,2
plaintive,gos-sip-y,gos-sipy,1,3,2
surfboard,gos-sip-y,gos-sipy,1,3,2
astringent,gos-sip-y,gos-sipy,1,3,2
snooping,gos-sip-y,gos-sipy,1,3,2
stoep,gos-sip-y,gos-sipy,1,3,2
yolk,gos-sip-y,gos-sipy,1,3,2
paramount,gos-sip-y,gos-sipy,1,3,2
overshoot,gos-sip-y,gos-sipy,1,3,2
motif,gos-sip-y,gos-sipy,1,3,2
directional,gos-sip-y,gos-sipy,1,3,2
lurid,gos-sip-y,gos-sipy,1,3,2
glasshouse,gos-sip-y,gos-sipy,1,3,2
commercial,gos-sip-y,gos-sipy,1,3,2
teat,gos-sip-y,gos-sipy,1,3,2
comparable,gos-sip-y,gos-sipy,1,3,2
lectern,gos-sip-y,gos-sipy,1,3,2
clench,gos-sip-y,gos-sipy,1,3,2
vertiginous,gos-sip-y,gos-sipy,1,3,2
evade,gos-sip-y,gos-sipy,1,3,2
corrupt,gos-sip-y,gos-sipy,1,3,2
vocabulary,gos-sip-y,gos-sipy,1,3,2
respectability,gos-sip-y,gos-sipy,1,3,2
handful,gos-sip-y,gos-sipy,1,3,2
meritocracy,gos-sip-y,gos-sipy,1,3,2
nucleus,gos-sip-y,gos-sipy,1,3,2
sweatband,gos-sip-y,gos-sipy,1,3,2
pup,gos-sip-y,gos-sipy,1,3,2
sentence,gos-sip-y,gos-sipy,1,3,2
moreover,gos-sip-y,gos-sipy,1,3,2
sideshow,gos-sip-y,gos-sipy,1,3,2
hooking,gos-sip-y,gos-sipy,1,3,2
voluptuous,gos-sip-y,gos-sipy,1,3,2
retiree,gos-sip-y,gos-sipy,1,3,2
trailer,gos-sip-y,gos-sipy,1,3,2
parser,gos-sip-y,gos-sipy,1,3,2
apocalypse,gos-sip-y,gos-sipy,1,3,2
twinkle,gos-sip-y,gos-sipy,1,3,2
ere,gos-sip-y,gos-sipy,1,3,2
meridian,gos-sip-y,gos-sipy,1,3,2
catalyst,gos-sip-y,gos-sipy,1,3,2
news,gos-sip-y,gos-sipy,1,3,2
hunk,gos-sip-y,gos-sipy,1,3,2
conscript,gos-sip-y,gos-sipy,1,3,2
polymorphism,gos-sip-y,gos-sipy,1,3,2
us,gos-sip-y,gos-sipy,1,3,2
hotheaded,gos-sip-y,gos-sipy,1,3,2
replenishment,gos-sip-y,gos-sipy,1,3,2
perpetual,gos-sip-y,gos-sipy,1,3,2
fathering,gos-sip-y,gos-sipy,1,3,2
asylum,gos-sip-y,gos-sipy,1,3,2
bowling,gos-sip-y,gos-sipy,1,3,2
unrewarded,gos-sip-y,gos-sipy,1,3,2
succinctly,gos-sip-y,gos-sipy,1,3,2
stalwart,gos-sip-y,gos-sipy,1,3,2
docket,gos-sip-y,gos-sipy,1,3,2
irresolution,gos-sip-y,gos-sipy,1,3,2
conjuror,gos-sip-y,gos-sipy,1,3,2
lodestone,gos-sip-y,gos-sipy,1,3,2
salt,gos-sip-y,gos-sipy,1,3,2
circumference,gos-sip-y,gos-sipy,1,3,2
beading,gos-sip-y,gos-sipy,1,3,2
bramble,gos-sip-y,gos-sipy,1,3,2
lessor,gos-sip-y,gos-sipy,1,3,2
psalmist,gos-sip-y,gos-sipy,1,3,2
buxom,gos-sip-y,gos-sipy,1,3,2
tactician,gos-sip-y,gos-sipy,1,3,2
stepson,gos-sip-y,gos-sipy,1,3,2
permissiveness,gos-sip-y,gos-sipy,1,3,2
bothy,gos-sip-y,gos-sipy,1,3,2
borstal,gos-sip-y,gos-sipy,1,3,2
balderdash,gos-sip-y,gos-sipy,1,3,2
incriminate,gos-sip-y,gos-sipy,1,3,2
regrettable,gos-sip-y,gos-sipy,1,3,2
flute,gos-sip-y,gos-sipy,1,3,2
consequently,gos-sip-y,gos-sipy,1,3,2
retention,gos-sip-y,gos-sipy,1,3,2
lattice,gos-sip-y,gos-sipy,1,3,2
heartening,gos-sip-y,gos-sipy,1,3,2
misalignment,gos-sip-y,gos-sipy,1,3,2
approximation,gos-sip-y,gos-sipy,1,3,2
irritating,gos-sip-y,gos-sipy,1,3,2
virus,gos-sip-y,gos-sipy,1,3,2
block,gos-sip-y,gos-sipy,1,3,2
howitzer,gos-sip-y,gos-sipy,1,3,2
crankshaft,gos-sip-y,gos-sipy,1,3,2
unspectacular,gos-sip-y,gos-sipy,1,3,2
wearying,gos-sip-y,gos-sipy,1,3,2
erbium,gos-sip-y,gos-sipy,1,3,2
statistical,gos-sip-y,gos-sipy,1,3,2
fertility,gos-sip-y,gos-sipy,1,3,2
loam,gos-sip-y,gos-sipy,1,3,2
dullard,gos-sip-y,gos-sipy,1,3,2
propose,gos-sip-y,gos-sipy,1,3,2
oracular,gos-sip-y,gos-sipy,1,3,2
fully,gos-sip-y,gos-sipy,1,3,2
portable,gos-sip-y,gos-sipy,1,3,2
spoke,gos-sip-y,gos-sipy,1,3,2
excision,gos-sip-y,gos-sipy,1,3,2
guiltless,gos-sip-y,gos-sipy,1,3,2
encompass,gos-sip-y,gos-sipy,1,3,2
inhale,gos-sip-y,gos-sipy,1,3,2
scar,gos-sip-y,gos-sipy,1,3,2
trusted,gos-sip-y,gos-sipy,1,3,2
nobody,gos-sip-y,gos-sipy,1,3,2
recording,gos-sip-y,gos-sipy,1,3,2
physic,gos-sip-y,gos-sipy,1,3,2
recliner,gos-sip-y,gos-sipy,1,3,2
belle,gos-sip-y,gos-sipy,1,3,2
barter,gos-sip-y,gos-sipy,1,3,2
operand,gos-sip-y,gos-sipy,1,3,2
bore,gos-sip-y,gos-sipy,1,3,2
scaffold,gos-sip-y,gos-sipy,1,3,2
syntagmatic,gos-sip-y,gos-sipy,1,3,2
permitting,gos-sip-y,gos-sipy,1,3,2
versatility,gos-sip-y,gos-sipy,1,3,2
mainsail,gos-sip-y,gos-sipy,1,3,2
escalation,gos-sip-y,gos-sipy,1,3,2
perjure,gos-sip-y,gos-sipy,1,3,2
indiscriminately,gos-sip-y,gos-sipy,1,3,2
dismally,gos-sip-y,gos-sipy,1,3,2
subterfuge,gos-sip-y,gos-sipy,1,3,2
addition,gos-sip-y,gos-sipy,1,3,2
peace,gos-sip-y,gos-sipy,1,3,2
pessimism,gos-sip-y,gos-sipy,1,3,2
frippery,gos-sip-y,gos-sipy,1,3,2
bin,gos-sip-y,gos-sipy,1,3,2
stable,gos-sip-y,gos-sipy,1,3,2
heart,gos-sip-y,gos-sipy,1,3,2
clout,gos-sip-y,gos-sipy,1,3,2
porpoise,gos-sip-y,gos-sipy,1,3,2
improbably,gos-sip-y,gos-sipy,1,3,2
sirloin,gos-sip-y,gos-sipy,1,3,2
circumlocutory,gos-sip-y,gos-sipy,1,3,2
heather,gos-sip-y,gos-sipy,1,3,2
odometer,gos-sip-y,gos-sipy,1,3,2
ergonomic,gos-sip-y,gos-sipy,1,3,2
syllabary,gos-sip-y,gos-sipy,1,3,2
hieroglyph,gos-sip-y,gos-sipy,1,3,2
woo,gos-sip-y,gos-sipy,1,3,2
bulging,gos-sip-y,gos-sipy,1,3,2
conclusive,gos-sip-y,gos-sipy,1,3,2
undulation,gos-sip-y,gos-sipy,1,3,2
chasm,gos-sip-y,gos-sipy,1,3,2
medical,gos-sip-y,gos-sipy,1,3,2
loyalist,gos-sip-y,gos-sipy,1,3,2
brook,gos-sip-y,gos-sipy,1,3,2
beloved,gos-sip-y,gos-sipy,1,3,2
quartile,gos-sip-y,gos-sipy,1,3,2
heartbeat,gos-sip-y,gos-sipy,1,3,2
officialdom,gos-sip-y,gos-sipy,1,3,2
ride,gos-sip-y,gos-sipy,1,3,2
cohort,gos-sip-y,gos-sipy,1,3,2
intone,gos-sip-y,gos-sipy,1,3,2
takeaway,gos-sip-y,gos-sipy,1,3,2
convalescence,gos-sip-y,gos-sipy,1,3,2
conscientiously,gos-sip-y,gos-sipy,1,3,2
footnote,gos-sip-y,gos-sipy,1,3,2
backhanded,gos-sip-y,gos-sipy,1,3,2
dyad,gos-sip-y,gos-sipy,1,3,2
duodenum,gos-sip-y,gos-sipy,1,3,2
rightfully,gos-sip-y,gos-sipy,1,3,2
difficulty,gos-sip-y,gos-sipy,1,3,2
slight,gos-sip-y,gos-sipy,1,3,2
pianissimo,gos-sip-y,gos-sipy,1,3,2
cathartic,gos-sip-y,gos-sipy,1,3,2
undisguised,gos-sip-y,gos-sipy,1,3,2
glowing,gos-sip-y,gos-sipy,1,3,2
asset,gos-sip-y,gos-sipy,1,3,2
environmentalism,gos-sip-y,gos-sipy,1,3,2
perish,gos-sip-y,gos-sipy,1,3,2
shall,gos-sip-y,gos-sipy,1,3,2
archetype,gos-sip-y,gos-sipy,1,3,2
dehumidifier,gos-sip-y,gos-sipy,1,3,2
everyday,gos-sip-y,gos-sipy,1,3,2
front,gos-sip-y,gos-sipy,1,3,2
stubborn,gos-sip-y,gos-sipy,1,3,2
householder,gos-sip-y,gos-sipy,1,3,2
sixteenth,gos-sip-y,gos-sipy,1,3,2
playful,gos-sip-y,gos-sipy,1,3,2
projectile,gos-sip-y,gos-sipy,1,3,2
bankruptcy,gos-sip-y,gos-sipy,1,3,2
prosthesis,gos-sip-y,gos-sipy,1,3,2
voluntary,gos-sip-y,gos-sipy,1,3,2
surmise,gos-sip-y,gos-sipy,1,3,2
commandant,gos-sip-y,gos-sipy,1,3,2
innumerate,gos-sip-y,gos-sipy,1,3,2
penetrate,gos-sip-y,gos-sipy,1,3,2
simpering,gos-sip-y,gos-sipy,1,3,2
impurity,gos-sip-y,gos-sipy,1,3,2
charisma,gos-sip-y,gos-sipy,1,3,2
unforgivable,gos-sip-y,gos-sipy,1,3,2
unbothered,gos-sip-y,gos-sipy,1,3,2
spur,gos-sip-y,gos-sipy,1,3,2
deputation,gos-sip-y,gos-sipy,1,3,2
counterintelligence,gos-sip-y,gos-sipy,1,3,2
coy,gos-sip-y,gos-sipy,1,3,2
five,gos-sip-y,gos-sipy,1,3,2
subliminal,gos-sip-y,gos-sipy,1,3,2
sap,gos-sip-y,gos-sipy,1,3,2
explanation,gos-sip-y,gos-sipy,1,3,2
upward,gos-sip-y,gos-sipy,1,3,2
existentialist,gos-sip-y,gos-sipy,1,3,2
delineation,gos-sip-y,gos-sipy,1,3,2
torso,gos-sip-y,gos-sipy,1,3,2
fellow,gos-sip-y,gos-sipy,1,3,2
illicit,gos-sip-y,gos-sipy,1,3,2
demeaning,gos-sip-y,gos-sipy,1,3,2
no,gos-sip-y,gos-sipy,1,3,2
inadmissible,gos-sip-y,gos-sipy,1,3,2
mid,gos-sip-y,gos-sipy,1,3,2
borate,gos-sip-y,gos-sipy,1,3,2
mire,gos-sip-y,gos-sipy,1,3,2
young,gos-sip-y,gos-sipy,1,3,2
roasted,gos-sip-y,gos-sipy,1,3,2
ostensible,gos-sip-y,gos-sipy,1,3,2
unobservable,gos-sip-y,gos-sipy,1,3,2
grumpy,gos-sip-y,gos-sipy,1,3,2
streamer,gos-sip-y,gos-sipy,1,3,2
whomever,gos-sip-y,gos-sipy,1,3,2
irreproachable,gos-sip-y,gos-sipy,1,3,2
prevailing,gos-sip-y,gos-sipy,1,3,2
intermarriage,gos-sip-y,gos-sipy,1,3,2
occupant,gos-sip-y,gos-sipy,1,3,2
stronghold,gos-sip-y,gos-sipy,1,3,2
eat,gos-sip-y,gos-sipy,1,3,2
breathless,gos-sip-y,gos-sipy,1,3,2
healing,gos-sip-y,gos-sipy,1,3,2
proliferation,gos-sip-y,gos-sipy,1,3,2
alphabet,gos-sip-y,gos-sipy,1,3,2
pleat,gos-sip-y,gos-sipy,1,3,2
marginalia,gos-sip-y,gos-sipy,1,3,2
footstool,gos-sip-y,gos-sipy,1,3,2
teach,gos-sip-y,gos-sipy,1,3,2
stoop,gos-sip-y,gos-sipy,1,3,2
spooky,gos-sip-y,gos-sipy,1,3,2
i,gos-sip-y,gos-sipy,1,3,2
duplication,gos-sip-y,gos-sipy,1,3,2
caprice,gos-sip-y,gos-sipy,1,3,2
crackle,gos-sip-y,gos-sipy,1,3,2
trivial,gos-sip-y,gos-sipy,1,3,2
melee,gos-sip-y,gos-sipy,1,3,2
transference,gos-sip-y,gos-sipy,1,3,2
coned,gos-sip-y,gos-sipy,1,3,2
painkiller,gos-sip-y,gos-sipy,1,3,2
definite,gos-sip-y,gos-sipy,1,3,2
sludge,gos-sip-y,gos-sipy,1,3,2
repaint,gos-sip-y,gos-sipy,1,3,2
overfull,gos-sip-y,gos-sipy,1,3,2
duck,gos-sip-y,gos-sipy,1,3,2
slatted,gos-sip-y,gos-sipy,1,3,2
scent,gos-sip-y,gos-sipy,1,3,2
butcher,gos-sip-y,gos-sipy,1,3,2
tun,gos-sip-y,gos-sipy,1,3,2
mercifully,gos-sip-y,gos-sipy,1,3,2
protagonist,gos-sip-y,gos-sipy,1,3,2
ascetic,gos-sip-y,gos-sipy,1,3,2
redouble,gos-sip-y,gos-sipy,1,3,2
directory,gos-sip-y,gos-sipy,1,3,2
beatnik,gos-sip-y,gos-sipy,1,3,2
swallow,gos-sip-y,gos-sipy,1,3,2
chortle,gos-sip-y,gos-sipy,1,3,2
whither,gos-sip-y,gos-sipy,1,3,2
flabby,gos-sip-y,gos-sipy,1,3,2
infected,gos-sip-y,gos-sipy,1,3,2
leaded,gos-sip-y,gos-sipy,1,3,2
herbalist,gos-sip-y,gos-sipy,1,3,2
circumvent,gos-sip-y,gos-sipy,1,3,2
piling,gos-sip-y,gos-sipy,1,3,2
poppy,gos-sip-y,gos-sipy,1,3,2
batch,gos-sip-y,gos-sipy,1,3,2
speck,gos-sip-y,gos-sipy,1,3,2
sequel,gos-sip-y,gos-sipy,1,3,2
hint,gos-sip-y,gos-sipy,1,3,2
icing,gos-sip-y,gos-sipy,1,3,2
guardian,gos-sip-y,gos-sipy,1,3,2
inaccuracy,gos-sip-y,gos-sipy,1,3,2
congregation,gos-sip-y,gos-sipy,1,3,2
immediate,gos-sip-y,gos-sipy,1,3,2
jetsam,gos-sip-y,gos-sipy,1,3,2
pinpoint,gos-sip-y,gos-sipy,1,3,2
refrigerated,gos-sip-y,gos-sipy,1,3,2
overwinter,gos-sip-y,gos-sipy,1,3,2
firmness,gos-sip-y,gos-sipy,1,3,2
uncharismatic,gos-sip-y,gos-sipy,1,3,2
hitcher,gos-sip-y,gos-sipy,1,3,2
prevention,gos-sip-y,gos-sipy,1,3,2
boon,gos-sip-y,gos-sipy,1,3,2
jaded,gos-sip-y,gos-sipy,1,3,2
odds,gos-sip-y,gos-sipy,1,3,2
history,gos-sip-y,gos-sipy,1,3,2
unscrupulous,gos-sip-y,gos-sipy,1,3,2
bluebell,gos-sip-y,gos-sipy,1,3,2
cratered,gos-sip-y,gos-sipy,1,3,2
smothered,gos-sip-y,gos-sipy,1,3,2
warlord,gos-sip-y,gos-sipy,1,3,2
gammon,gos-sip-y,gos-sipy,1,3,2
typical,gos-sip-y,gos-sipy,1,3,2
unacknowledged,gos-sip-y,gos-sipy,1,3,2
coast,gos-sip-y,gos-sipy,1,3,2
insidiously,gos-sip-y,gos-sipy,1,3,2
sepia,gos-sip-y,gos-sipy,1,3,2
radiative,gos-sip-y,gos-sipy,1,3,2
cornerstone,gos-sip-y,gos-sipy,1,3,2
corgi,gos-sip-y,gos-sipy,1,3,2
headphones,gos-sip-y,gos-sipy,1,3,2
nimbleness,gos-sip-y,gos-sipy,1,3,2
typographers,gos-sip-y,gos-sipy,1,3,2
direct,gos-sip-y,gos-sipy,1,3,2
ouster,gos-sip-y,gos-sipy,1,3,2
devoid,gos-sip-y,gos-sipy,1,3,2
extensive,gos-sip-y,gos-sipy,1,3,2
armadillo,gos-sip-y,gos-sipy,1,3,2
majesty,gos-sip-y,gos-sipy,1,3,2
outsell,gos-sip-y,gos-sipy,1,3,2
potato,gos-sip-y,gos-sipy,1,3,2
handgun,gos-sip-y,gos-sipy,1,3,2
punnet,gos-sip-y,gos-sipy,1,3,2
bacterium,gos-sip-y,gos-sipy,1,3,2
disputation,gos-sip-y,gos-sipy,1,3,2
housewife,gos-sip-y,gos-sipy,1,3,2
gearing,gos-sip-y,gos-sipy,1,3,2
mallard,gos-sip-y,gos-sipy,1,3,2
range,gos-sip-y,gos-sipy,1,3,2
indispose,gos-sip-y,gos-sipy,1,3,2
unvarnished,gos-sip-y,gos-sipy,1,3,2
thorough,gos-sip-y,gos-sipy,1,3,2
longitude,gos-sip-y,gos-sipy,1,3,2
visage,gos-sip-y,gos-sipy,1,3,2
sustain,gos-sip-y,gos-sipy,1,3,2
mathematics,gos-sip-y,gos-sipy,1,3,2
virtuosity,gos-sip-y,gos-sipy,1,3,2
snag,gos-sip-y,gos-sipy,1,3,2
shipshape,gos-sip-y,gos-sipy,1,3,2
propaganda,gos-sip-y,gos-sipy,1,3,2
marriage,gos-sip-y,gos-sipy,1,3,2
jacked,gos-sip-y,gos-sipy,1,3,2
overseas,gos-sip-y,gos-sipy,1,3,2
jerky,gos-sip-y,gos-sipy,1,3,2
cashmere,gos-sip-y,gos-sipy,1,3,2
joyful,gos-sip-y,gos-sipy,1,3,2
seemingly,gos-sip-y,gos-sipy,1,3,2
paucity,gos-sip-y,gos-sipy,1,3,2
undetectable,gos-sip-y,gos-sipy,1,3,2
reduction,gos-sip-y,gos-sipy,1,3,2
voodoo,gos-sip-y,gos-sipy,1,3,2
misty,gos-sip-y,gos-sipy,1,3,2
cadenza,gos-sip-y,gos-sipy,1,3,2
partial,gos-sip-y,gos-sipy,1,3,2
dogma,gos-sip-y,gos-sipy,1,3,2
chinless,gos-sip-y,gos-sipy,1,3,2
kidney,gos-sip-y,gos-sipy,1,3,2
diminutive,gos-sip-y,gos-sipy,1,3,2
bailiwick,gos-sip-y,gos-sipy,1,3,2
passion,gos-sip-y,gos-sipy,1,3,2
semicircular,gos-sip-y,gos-sipy,1,3,2
recourse,gos-sip-y,gos-sipy,1,3,2
nonplussed,gos-sip-y,gos-sipy,1,3,2
mitosis,gos-sip-y,gos-sipy,1,3,2
place,gos-sip-y,gos-sipy,1,3,2
victor,gos-sip-y,gos-sipy,1,3,2
weir,gos-sip-y,gos-sipy,1,3,2
advertising,gos-sip-y,gos-sipy,1,3,2
earthly,gos-sip-y,gos-sipy,1,3,2
oeuvre,gos-sip-y,gos-sipy,1,3,2
robin,gos-sip-y,gos-sipy,1,3,2
tube,gos-sip-y,gos-sipy,1,3,2
vilification,gos-sip-y,gos-sipy,1,3,2
ascender,gos-sip-y,gos-sipy,1,3,2
retract,gos-sip-y,gos-sipy,1,3,2
riding,gos-sip-y,gos-sipy,1,3,2
desirable,gos-sip-y,gos-sipy,1,3,2
unemployed,gos-sip-y,gos-sipy,1,3,2
genocidal,gos-sip-y,gos-sipy,1,3,2
proxy,gos-sip-y,gos-sipy,1,3,2
politically,gos-sip-y,gos-sipy,1,3,2
revolve,gos-sip-y,gos-sipy,1,3,2
smuggling,gos-sip-y,gos-sipy,1,3,2
nutty,gos-sip-y,gos-sipy,1,3,2
disseminate,gos-sip-y,gos-sipy,1,3,2
plaque,gos-sip-y,gos-sipy,1,3,2
schoolchild,gos-sip-y,gos-sipy,1,3,2
introspection,gos-sip-y,gos-sipy,1,3,2
collectivism,gos-sip-y,gos-sipy,1,3,2
felonious,gos-sip-y,gos-sipy,1,3,2
arbitrage,gos-sip-y,gos-sipy,1,3,2
unexpressed,gos-sip-y,gos-sipy,1,3,2
crumby,gos-sip-y,gos-sipy,1,3,2
escapist,gos-sip-y,gos-sipy,1,3,2
martyred,gos-sip-y,gos-sipy,1,3,2
reactor,gos-sip-y,gos-sipy,1,3,2
karma,gos-sip-y,gos-sipy,1,3,2
carnage,gos-sip-y,gos-sipy,1,3,2
textile,gos-sip-y,gos-sipy,1,3,2
dreaded,gos-sip-y,gos-sipy,1,3,2
power,gos-sip-y,gos-sipy,1,3,2
gnarl,gos-sip-y,gos-sipy,1,3,2
desire,gos-sip-y,gos-sipy,1,3,2
martyr,gos-sip-y,gos-sipy,1,3,2
etching,gos-sip-y,gos-sipy,1,3,2
murmuring,gos-sip-y,gos-sipy,1,3,2
grandma,gos-sip-y,gos-sipy,1,3,2
brainless,gos-sip-y,gos-sipy,1,3,2
predominant,gos-sip-y,gos-sipy,1,3,2
inestimable,gos-sip-y,gos-sipy,1,3,2
hilariously,gos-sip-y,gos-sipy,1,3,2
enigmatic,gos-sip-y,gos-sipy,1,3,2
hopeful,gos-sip-y,gos-sipy,1,3,2
retune,gos-sip-y,gos-sipy,1,3,2
grid,gos-sip-y,gos-sipy,1,3,2
modernity,gos-sip-y,gos-sipy,1,3,2
millipede,gos-sip-y,gos-sipy,1,3,2
conduit,gos-sip-y,gos-sipy,1,3,2
motorcycle,gos-sip-y,gos-sipy,1,3,2
magnificently,gos-sip-y,gos-sipy,1,3,2
harm,gos-sip-y,gos-sipy,1,3,2
licensee,gos-sip-y,gos-sipy,1,3,2
bonny,gos-sip-y,gos-sipy,1,3,2
barre,gos-sip-y,gos-sipy,1,3,2
intermission,gos-sip-y,gos-sipy,1,3,2
theorist,gos-sip-y,gos-sipy,1,3,2
pomelo,gos-sip-y,gos-sipy,1,3,2
marketing,gos-sip-y,gos-sipy,1,3,2
crumb,gos-sip-y,gos-sipy,1,3,2
smashed,gos-sip-y,gos-sipy,1,3,2
fruited,gos-sip-y,gos-sipy,1,3,2
nebular,gos-sip-y,gos-sipy,1,3,2
soil,gos-sip-y,gos-sipy,1,3,2
exclaim,gos-sip-y,gos-sipy,1,3,2
fetching,gos-sip-y,gos-sipy,1,3,2
chastening,gos-sip-y,gos-sipy,1,3,2
reap,gos-sip-y,gos-sipy,1,3,2
elation,gos-sip-y,gos-sipy,1,3,2
stepfather,gos-sip-y,gos-sipy,1,3,2
avaricious,gos-sip-y,gos-sipy,1,3,2
catastrophic,gos-sip-y,gos-sipy,1,3,2
drunkenly,gos-sip-y,gos-sipy,1,3,2
chargeable,gos-sip-y,gos-sipy,1,3,2
internationalist,gos-sip-y,gos-sipy,1,3,2
laughable,gos-sip-y,gos-sipy,1,3,2
overmantel,gos-sip-y,gos-sipy,1,3,2
travesty,gos-sip-y,gos-sipy,1,3,2
corpse,gos-sip-y,gos-sipy,1,3,2
glut,gos-sip-y,gos-sipy,1,3,2
dramatically,gos-sip-y,gos-sipy,1,3,2
demonstrate,gos-sip-y,gos-sipy,1,3,2
outdoor,gos-sip-y,gos-sipy,1,3,2
vociferously,gos-sip-y,gos-sipy,1,3,2
weathervane,gos-sip-y,gos-sipy,1,3,2
fraudster,gos-sip-y,gos-sipy,1,3,2
modulus,gos-sip-y,gos-sipy,1,3,2
append,gos-sip-y,gos-sipy,1,3,2
reaffirmation,gos-sip-y,gos-sipy,1,3,2
involute,gos-sip-y,gos-sipy,1,3,2
mouthwash,gos-sip-y,gos-sipy,1,3,2
concealment,gos-sip-y,gos-sipy,1,3,2
breather,gos-sip-y,gos-sipy,1,3,2
recommence,gos-sip-y,gos-sipy,1,3,2
scour,gos-sip-y,gos-sipy,1,3,2
pronounce,gos-sip-y,gos-sipy,1,3,2
tangy,gos-sip-y,gos-sipy,1,3,2
lifestyle,gos-sip-y,gos-sipy,1,3,2
vicious,gos-sip-y,gos-sipy,1,3,2
capsule,gos-sip-y,gos-sipy,1,3,2
armature,gos-sip-y,gos-sipy,1,3,2
rear,gos-sip-y,gos-sipy,1,3,2
untranslatable,gos-sip-y,gos-sipy,1,3,2
inferiority,gos-sip-y,gos-sipy,1,3,2
dictum,gos-sip-y,gos-sipy,1,3,2
constituency,gos-sip-y,gos-sipy,1,3,2
terrapin,gos-sip-y,gos-sipy,1,3,2
libel,gos-sip-y,gos-sipy,1,3,2
oversubscribed,gos-sip-y,gos-sipy,1,3,2
lost,gos-sip-y,gos-sipy,1,3,2
engraver,gos-sip-y,gos-sipy,1,3,2
fold,gos-sip-y,gos-sipy,1,3,2
comforter,gos-sip-y,gos-sipy,1,3,2
doughty,gos-sip-y,gos-sipy,1,3,2
sanctum,gos-sip-y,gos-sipy,1,3,2
epistemology,gos-sip-y,gos-sipy,1,3,2
haul,gos-sip-y,gos-sipy,1,3,2
lambskin,gos-sip-y,gos-sipy,1,3,2
cent,gos-sip-y,gos-sipy,1,3,2
tanner,gos-sip-y,gos-sipy,1,3,2
forewarn,gos-sip-y,gos-sipy,1,3,2
screwy,gos-sip-y,gos-sipy,1,3,2
pulley,gos-sip-y,gos-sipy,1,3,2
maternal,gos-sip-y,gos-sipy,1,3,2
unspeakable,gos-sip-y,gos-sipy,1,3,2
fontanel,gos-sip-y,gos-sipy,1,3,2
lubricant,gos-sip-y,gos-sipy,1,3,2
cripplingly,gos-sip-y,gos-sipy,1,3,2
photon,gos-sip-y,gos-sipy,1,3,2
foursome,gos-sip-y,gos-sipy,1,3,2
pittance,gos-sip-y,gos-sipy,1,3,2
pinkie,gos-sip-y,gos-sipy,1,3,2
fetlock,gos-sip-y,gos-sipy,1,3,2
castled,gos-sip-y,gos-sipy,1,3,2
interlocutory,gos-sip-y,gos-sipy,1,3,2
brethren,gos-sip-y,gos-sipy,1,3,2
architecture,gos-sip-y,gos-sipy,1,3,2
property,gos-sip-y,gos-sipy,1,3,2
putter,gos-sip-y,gos-sipy,1,3,2
deliciously,gos-sip-y,gos-sipy,1,3,2
visa,gos-sip-y,gos-sipy,1,3,2
burgundy,gos-sip-y,gos-sipy,1,3,2
dictator,gos-sip-y,gos-sipy,1,3,2
flange,gos-sip-y,gos-sipy,1,3,2
monopolist,gos-sip-y,gos-sipy,1,3,2
working,gos-sip-y,gos-sipy,1,3,2
bistable,gos-sip-y,gos-sipy,1,3,2
hem,gos-sip-y,gos-sipy,1,3,2
reservation,gos-sip-y,gos-sipy,1,3,2
artistry,gos-sip-y,gos-sipy,1,3,2
living,gos-sip-y,gos-sipy,1,3,2
bewilder,gos-sip-y,gos-sipy,1,3,2
monstrosity,gos-sip-y,gos-sipy,1,3,2
thrifty,gos-sip-y,gos-sipy,1,3,2
philanthropist,gos-sip-y,gos-sipy,1,3,2
thrash,gos-sip-y,gos-sipy,1,3,2
bureaucratic,gos-sip-y,gos-sipy,1,3,2
chalk,gos-sip-y,gos-sipy,1,3,2
scape,gos-sip-y,gos-sipy,1,3,2
rationally,gos-sip-y,gos-sipy,1,3,2
limiter,gos-sip-y,gos-sipy,1,3,2
thorax,gos-sip-y,gos-sipy,1,3,2
dextral,gos-sip-y,gos-sipy,1,3,2
facelift,gos-sip-y,gos-sipy,1,3,2
sectarian,gos-sip-y,gos-sipy,1,3,2
positively,gos-sip-y,gos-sipy,1,3,2
excursion,gos-sip-y,gos-sipy,1,3,2
ascendant,gos-sip-y,gos-sipy,1,3,2
mushrooming,gos-sip-y,gos-sipy,1,3,2
dependence,gos-sip-y,gos-sipy,1,3,2
decant,gos-sip-y,gos-sipy,1,3,2
